sale_id,sale_date,customer_id,customer_first_name,customer_last_name,customer_email,customer_phone,customer_city,customer_signup_date,product_id,product_name,category_name,unit_cost,unit_price,branch_id,branch_name,branch_city,sales_channel,quantity,discount_percent,payment_method,inventory_snapshot_date,stock_quantity,reorder_level,category_display_name,rejection_reason
S000680350,2025-09-19,C025879,Amir,Rostami,amir.rostami25879@example.com,09413642202,Karaj,2023-06-13,P00092,Eco Notebook 92,automotive,132.73,337.15,B031,North Branch 31,Tehran,store,0,25,wallet,2024-01-04,383,10,Automotive,invalid quantity
S000681587,2024-07-15,C015846,Maryam,Hosseini,maryam.hosseini15846@example.com,09387628418,Tabriz,2020-12-25,P00011,Prime Ball 11,garden,73.98,195.05,B013,Outlet Branch 13,Mashhad,mobile,0,25,online,2024-06-11,328,20,Garden,invalid quantity
S000682239,2025-04-10,C017202,Arman,Jafari,arman.jafari17202@example.com,09170008873,Karaj,2020-01-29,P00419,Prime Cream 419,gaming,154.82,206.51,B040,Outlet Branch 40,Tehran,online,-4,0,online,2024-05-01,66,30,Gaming,invalid quantity
S000682824,2024-06-19,C041009,Amir,Akbari,amir.akbari41009@example.com,09290345692,Rasht,2020-04-20,P00492,Eco Sneakers 492,automotive,247.47,496.34,B014,Bazaar Branch 14,Shiraz,mobile,0,20,online,2023-06-13,424,30,Automotive,invalid quantity
S000684061,2024-03-29,C042681,Ali,Jafari,ali.jafari42681@example.com,09645089994,Rasht,2021-03-11,P00239,Plus Cream 239,gaming,283.27,706.9,B027,Express Branch 27,Shiraz,store,0,0,card,2023-10-26,447,75,Gaming,invalid quantity
S000685298,2025-03-28,C031018,Amir,Rahimi,amir.rahimi31018@example.com,09641023736,Shiraz,2020-06-19,P00435,Plus Mixer 435,music,312.34,794.47,B019,Bazaar Branch 19,Shiraz,mobile,0,0,wallet,2023-03-31,276,10,Music,invalid quantity
S000685442,2024-07-26,C020437,Arman,Salehi,arman.salehi20437@example.com,09435934988,Tehran,2023-11-09,P00491,Classic Desk 491,garden,287.98,508.98,B010,Central Branch 10,Rasht,mobile,-4,25,cash,2025-07-05,182,75,Garden,invalid quantity
S000686535,2023-08-17,C011703,Mina,Karimi,mina.karimi11703@example.com,09103461826,Rasht,2021-11-14,P00053,Max Ball 53,health,288.74,434.09,B026,Central Branch 26,Mashhad,partner,0,25,cash,2023-07-12,380,40,Health,invalid quantity
S000687772,2024-10-05,C047794,Amir,Rostami,amir.rostami47794@example.com,09426785166,Mashhad,2024-11-05,P00327,Mini Shirt 327,clothing,294.84,800.35,B018,North Branch 18,Tabriz,partner,0,20,online,2023-08-27,78,50,Clothing,invalid quantity
S000688645,2024-03-05,C027978,Sara,Karimi,sara.karimi27978@example.com,09106405747,Rasht,2023-04-16,P00074,Classic Sneakers 74,jewelry,157.44,302.63,B005,South Branch 5,Tehran,online,-5,10,cash,2025-11-25,302,20,Jewelry,invalid quantity
S000689009,2025-09-25,C041300,Neda,Jafari,neda.jafari41300@example.com,09469501378,Tehran,2021-04-13,P00479,Nova Mixer 479,gaming,124.51,153.77,B029,North Branch 29,Tehran,mobile,0,0,card,2023-11-01,406,75,Gaming,invalid quantity
S000690246,2025-07-22,C031817,Mina,Rostami,mina.rostami31817@example.com,09932608720,Karaj,2021-01-31,P00054,Basic Headphones 54,jewelry,88.47,240.45,B009,South Branch 9,Isfahan,store,0,5,wallet,2025-11-17,487,40,Jewelry,invalid quantity
S000691483,2025-07-23,C011025,Sara,Hosseini,sara.hosseini11025@example.com,09810674813,Tehran,2021-08-27,P00269,Smart Desk 269,grocery,325.45,721.28,B024,Outlet Branch 24,Tehran,store,0,0,card,2025-11-06,26,40,Grocery,invalid quantity
S000691848,2024-07-13,C014995,Yasin,Salehi,yasin.salehi14995@example.com,09633783080,Rasht,2022-08-19,P00188,Mini Puzzle 188,shoes,21.37,36.15,B034,Express Branch 34,Isfahan,partner,-3,15,card,2025-01-22,118,75,Shoes,invalid quantity
S000692720,2023-06-08,C043658,Omid,Rostami,omid.rostami43658@example.com,09497008831,Isfahan,2024-01-23,P00458,Nova Cream 458,travel,243.73,604.02,B002,Mall Branch 2,Karaj,partner,0,25,online,2023-03-11,290,10,Travel,invalid quantity
S000693957,2025-04-01,C024492,Sara,Jafari,sara.jafari24492@example.com,09412237256,Isfahan,2020-06-01,P00166,Nova Notebook 166,toys,222.57,536.63,B013,Outlet Branch 13,Mashhad,mobile,0,5,cash,2025-06-22,301,40,Toys,invalid quantity
S000695051,2025-11-08,C016669,Hana,Karimi,hana.karimi16669@example.com,09608677442,Shiraz,2022-09-26,P00150,Smart Ball 150,office,326.14,480.8,B040,Outlet Branch 40,Tehran,online,-2,20,online,2023-07-12,311,75,Office,invalid quantity
S000695194,2024-10-10,C036878,Amir,Salehi,amir.salehi36878@example.com,09844811710,Shiraz,2022-04-08,P00277,Nova Shirt 277,baby,22.67,27.89,B018,North Branch 18,Tabriz,partner,0,15,card,2024-03-08,332,20,Baby,invalid quantity
S000696431,2024-05-03,C038081,Sara,Jafari,sara.jafari38081@example.com,09516586174,Isfahan,2022-04-09,P00233,Classic Sneakers 233,health,288.51,681.33,B009,South Branch 9,Isfahan,store,0,10,card,2024-03-07,37,50,Health,invalid quantity
S000697668,2024-04-10,C027979,Arman,Karimi,arman.karimi27979@example.com,09343659479,Qom,2022-07-09,P00416,Basic Cream 416,pets,322.42,533.41,B035,Mall Branch 35,Isfahan,mobile,0,0,online,2024-03-05,264,30,Pets,invalid quantity
S000698254,2023-05-18,C029182,Yasin,Jafari,yasin.jafari29182@example.com,09716585807,Tehran,2021-04-02,P00353,Max Headphones 353,health,273.14,584.02,B018,North Branch 18,Tabriz,partner,-5,10,online,2024-04-13,147,75,Health,invalid quantity
S000698905,2024-08-15,C021139,Mina,Salehi,mina.salehi21139@example.com,09392059911,Shiraz,2020-10-17,P00424,Eco Coffee 424,beauty,295.17,614.82,B033,South Branch 33,Isfahan,online,0,0,online,2023-09-09,367,50,Beauty,invalid quantity
S000700142,2023-10-01,C028137,Yasin,Jafari,yasin.jafari28137@example.com,09664172401,Isfahan,2020-06-07,P00095,Max Puzzle 95,music,207.16,565.41,B002,Mall Branch 2,Karaj,partner,0,0,cash,2024-08-27,450,75,Music,invalid quantity
S000701379,2023-06-27,C020029,Sara,Rostami,sara.rostami20029@example.com,09235713167,Isfahan,2024-04-15,P00398,Plus Cream 398,travel,94.68,206.26,B024,Outlet Branch 24,Tehran,store,0,0,wallet,2023-06-25,61,30,Travel,invalid quantity
S000701457,2023-01-30,C029773,Yasin,Ahmadi,yasin.ahmadi29773@example.com,09822931078,Rasht,2024-07-17,P00348,Basic Mixer 348,shoes,134.84,361.1,B023,Bazaar Branch 23,Rasht,mobile,-3,0,wallet,2023-10-07,357,10,Shoes,invalid quantity
S000702616,2025-12-21,C039068,Ali,Rostami,ali.rostami39068@example.com,09167432871,Tehran,2023-12-09,P00168,Nova Shirt 168,shoes,170.28,243.7,B035,Mall Branch 35,Isfahan,mobile,0,0,card,2023-07-10,239,75,Shoes,invalid quantity
S000703853,2024-07-09,C036574,Omid,Salehi,omid.salehi36574@example.com,09912812744,Isfahan,2023-03-24,P00107,Smart Coffee 107,clothing,286.7,387.25,B001,Central Branch 1,Rasht,online,0,0,wallet,2024-01-21,180,30,Clothing,invalid quantity
S000704660,2024-02-09,C029261,Sara,Jafari,sara.jafari29261@example.com,09380737471,Isfahan,2021-08-06,P00286,Plus Desk 286,toys,31.38,72.28,B036,Express Branch 36,Tehran,store,-5,0,cash,2023-01-07,171,20,Toys,invalid quantity
S000705090,2025-08-23,C028001,Arman,Hosseini,arman.hosseini28001@example.com,09783425281,Shiraz,2023-08-16,P00317,Classic Ball 317,baby,187.67,340.34,B004,Bazaar Branch 4,Rasht,partner,0,0,online,2025-08-14,144,10,Baby,invalid quantity
S000706327,2023-07-26,C014938,Mina,Jafari,mina.jafari14938@example.com,09857896455,Shiraz,2021-04-11,P00275,Mini Mixer 275,music,9.96,27.06,B008,West Branch 8,Isfahan,store,0,0,online,2025-08-20,15,75,Music,invalid quantity
S000707564,2025-11-12,C019911,Hana,Mohammadi,hana.mohammadi19911@example.com,09310882022,Tabriz,2023-05-26,P00294,Basic Headphones 294,jewelry,58.86,141.09,B030,Airport Branch 30,Mashhad,mobile,0,5,card,2025-03-19,353,30,Jewelry,invalid quantity
S000707863,2023-02-12,C023449,Omid,Rahimi,omid.rahimi23449@example.com,09782914973,Shiraz,2020-10-18,P00019,Pro Coffee 19,gaming,77.76,112.44,B007,Central Branch 7,Qom,partner,-4,10,online,2025-07-29,21,10,Gaming,invalid quantity
S000708801,2024-10-17,C041539,Hana,Hosseini,hana.hosseini41539@example.com,09630249637,Shiraz,2020-11-23,P00193,Max Mixer 193,health,263.86,493.43,B001,Central Branch 1,Rasht,online,0,15,cash,2024-09-14,48,20,Health,invalid quantity
S000710038,2025-08-02,C027574,Mina,Akbari,mina.akbari27574@example.com,09891306446,Tabriz,2021-10-14,P00480,Plus Desk 480,furniture,166.69,265.11,B026,Central Branch 26,Mashhad,partner,0,0,card,2024-10-23,133,10,Furniture,invalid quantity
S000711066,2025-10-21,C030391,Sara,Mohammadi,sara.mohammadi30391@example.com,09789945102,Mashhad,2020-05-11,P00144,Prime Mixer 144,beauty,344.65,540.96,B022,Outlet Branch 22,Rasht,mobile,-5,25,card,2025-01-24,143,30,Beauty,invalid quantity
S000711275,2023-03-03,C029212,Yasin,Hosseini,yasin.hosseini29212@example.com,09956424362,Shiraz,2024-09-19,P00481,Pro Desk 481,electronics,333.13,838.02,B020,North Branch 20,Shiraz,online,0,25,cash,2023-03-26,310,20,Electronics,invalid quantity
S000712512,2023-12-24,C041490,Neda,Hosseini,neda.hosseini41490@example.com,09276874714,Tehran,2021-02-12,P00439,Classic Puzzle 439,gaming,297.94,763.39,B014,Bazaar Branch 14,Shiraz,mobile,0,20,online,2023-10-02,390,75,Gaming,invalid quantity
S000713749,2023-08-04,C028721,Leila,Ahmadi,leila.ahmadi28721@example.com,09437462339,Shiraz,2021-01-20,P00085,Prime Puzzle 85,sports,139.2,362.67,B037,Bazaar Branch 37,Tehran,online,0,5,online,2025-12-20,265,75,Sports,invalid quantity
S000714269,2025-03-20,C011299,Yasin,Jafari,yasin.jafari11299@example.com,09217563458,Rasht,2022-06-15,P00091,Prime Notebook 91,garden,67.36,169.69,B038,East Branch 38,Tehran,mobile,-1,10,online,2023-04-21,95,20,Garden,invalid quantity
S000714986,2023-12-26,C048193,Maryam,Mohammadi,maryam.mohammadi48193@example.com,09862281519,Tehran,2024-07-20,P00273,Nova Cream 273,health,112.11,158.93,B040,Outlet Branch 40,Tehran,online,0,0,online,2024-11-24,55,50,Health,invalid quantity
S000716223,2024-05-21,C034443,Ali,Ahmadi,ali.ahmadi34443@example.com,09480043477,Tehran,2020-03-19,P00054,Basic Headphones 54,jewelry,88.47,240.45,B038,East Branch 38,Tehran,mobile,0,25,online,2023-04-13,63,20,Jewelry,invalid quantity
S000717460,2024-06-26,C025641,Maryam,Karimi,maryam.karimi25641@example.com,09350253955,Qom,2021-09-26,P00239,Plus Cream 239,gaming,283.27,706.9,B003,Bazaar Branch 3,Karaj,online,0,5,online,2024-07-03,57,40,Gaming,invalid quantity
S000717472,2024-07-14,C025822,Amir,Akbari,amir.akbari25822@example.com,09587736746,Karaj,2022-08-22,P00013,Plus Notebook 13,health,217.38,305.51,B014,Bazaar Branch 14,Shiraz,mobile,-5,25,wallet,2025-08-30,185,40,Health,invalid quantity
S000718697,2023-05-03,C035370,Maryam,Salehi,maryam.salehi35370@example.com,09146801708,Mashhad,2022-07-20,P00402,Plus Mixer 402,home appliances,127.27,286.84,B022,Outlet Branch 22,Rasht,mobile,0,0,wallet,2024-10-04,80,10,Home Appliances,invalid quantity
S000719934,2025-09-27,C007729,Sara,Rahimi,sara.rahimi7729@example.com,09593493288,Karaj,2024-06-02,P00228,Basic Ball 228,shoes,158.48,377.5,B036,Express Branch 36,Tehran,store,0,10,card,2025-01-23,39,100,Shoes,invalid quantity
S000720675,2023-12-21,C045570,Arman,Rostami,arman.rostami45570@example.com,09691397132,Isfahan,2022-08-17,P00457,Plus Sneakers 457,baby,51.47,111.57,B008,West Branch 8,Isfahan,store,-5,0,online,2025-05-19,421,10,Baby,invalid quantity
S000721171,2023-06-19,C032051,Leila,Rahimi,leila.rahimi32051@example.com,09529072971,Karaj,2024-08-28,P00271,Prime Ball 271,garden,136.82,320.74,B013,Outlet Branch 13,Mashhad,mobile,0,20,cash,2025-08-22,51,20,Garden,invalid quantity
S000722408,2023-04-18,C045215,Hana,Mohammadi,hana.mohammadi45215@example.com,09344378679,Qom,2021-08-09,P00436,Basic Notebook 436,pets,41.7,75.27,B031,North Branch 31,Tehran,store,0,0,cash,2024-02-26,466,30,Pets,invalid quantity
S000723645,2023-10-09,C024855,Arman,Akbari,arman.akbari24855@example.com,09358340708,Karaj,2020-12-15,P00130,Pro Ball 130,office,335.8,760.51,B010,Central Branch 10,Rasht,mobile,0,20,card,2025-11-27,206,100,Office,invalid quantity
S000723878,2025-03-22,C011293,Leila,Moradi,leila.moradi11293@example.com,09820688538,Karaj,2020-03-13,P00273,Nova Cream 273,health,112.11,158.93,B009,South Branch 9,Isfahan,store,-1,5,online,2023-12-20,246,100,Health,invalid quantity
S000724882,2025-04-08,C005897,Sara,Mohammadi,sara.mohammadi5897@example.com,09318456311,Isfahan,2024-04-10,P00033,Smart Coffee 33,health,338.72,496.36,B003,Bazaar Branch 3,Karaj,online,0,0,cash,2024-09-04,32,100,Health,invalid quantity
S000726119,2025-07-30,C041669,Amir,Hosseini,amir.hosseini41669@example.com,09340056214,Tehran,2023-01-13,P00284,Prime Coffee 284,beauty,21.3,39.57,B033,South Branch 33,Isfahan,online,0,5,wallet,2024-04-19,300,30,Beauty,invalid quantity
S000727081,2025-10-17,C049792,Neda,Rahimi,neda.rahimi49792@example.com,09137391459,Tehran,2020-04-08,P00112,Basic Puzzle 112,automotive,340.55,706.63,B019,Bazaar Branch 19,Shiraz,mobile,-2,0,card,2024-12-10,355,10,Automotive,invalid quantity
S000727356,2025-05-19,C040399,Reza,Rostami,reza.rostami40399@example.com,09576493519,Shiraz,2023-01-07,P00084,Smart Desk 84,beauty,17.93,30.03,B017,Express Branch 17,Tehran,online,0,0,card,2023-05-05,475,100,Beauty,invalid quantity
S000728593,2024-11-01,C032467,Omid,Salehi,omid.salehi32467@example.com,09844430969,Isfahan,2023-07-07,P00468,Basic Headphones 468,shoes,365.42,841.75,B030,Airport Branch 30,Mashhad,mobile,0,0,cash,2025-04-16,96,30,Shoes,invalid quantity
S000729830,2025-12-21,C042912,Sara,Jafari,sara.jafari42912@example.com,09587066719,Isfahan,2023-06-13,P00490,Classic Sneakers 490,office,201.05,322.63,B038,East Branch 38,Tehran,mobile,0,5,card,2024-11-03,195,100,Office,invalid quantity
S000730284,2023-10-02,C038089,Maryam,Jafari,maryam.jafari38089@example.com,09409213300,Shiraz,2024-04-10,P00084,Smart Desk 84,beauty,17.93,30.03,B035,Mall Branch 35,Isfahan,mobile,-4,5,online,2025-02-27,133,75,Beauty,invalid quantity
S000731067,2025-08-22,C020539,Maryam,Jafari,maryam.jafari20539@example.com,09695683052,Isfahan,2020-02-16,P00255,Classic Sneakers 255,music,107.06,262.05,B004,Bazaar Branch 4,Rasht,partner,0,0,card,2024-07-30,347,75,Music,invalid quantity
S000732304,2025-05-08,C033890,Maryam,Akbari,maryam.akbari33890@example.com,09276728132,Tehran,2022-06-30,P00215,Mini Puzzle 215,music,73.52,87.63,B027,Express Branch 27,Shiraz,store,0,0,card,2025-09-04,436,30,Music,invalid quantity
S000733487,2024-04-11,C041232,Sara,Hosseini,sara.hosseini41232@example.com,09691991330,Tehran,2020-06-30,P00207,Basic Headphones 207,clothing,326.51,909.62,B027,Express Branch 27,Shiraz,store,-4,20,card,2025-10-18,124,40,Clothing,invalid quantity
S000733541,2024-05-28,C001403,Yasin,Moradi,yasin.moradi1403@example.com,09704672023,Tabriz,2021-03-14,P00113,Mini Coffee 113,health,187.79,369.98,B024,Outlet Branch 24,Tehran,store,0,15,online,2024-02-27,127,40,Health,invalid quantity
S000734778,2024-05-11,C049568,Yasin,Ahmadi,yasin.ahmadi49568@example.com,09882280336,Karaj,2024-11-04,P00078,Smart Cream 78,travel,7.24,19.81,B012,South Branch 12,Mashhad,online,0,10,wallet,2024-12-23,273,10,Travel,invalid quantity
S000736015,2024-11-11,C026842,Neda,Rahimi,neda.rahimi26842@example.com,09295214173,Karaj,2020-04-23,P00349,Nova Sneakers 349,grocery,323.12,774.01,B009,South Branch 9,Isfahan,store,0,25,online,2024-12-14,157,40,Grocery,invalid quantity
S000736690,2024-01-26,C026178,Reza,Karimi,reza.karimi26178@example.com,09686191118,Shiraz,2020-10-24,P00104,Mini Desk 104,beauty,185.86,431.35,B014,Bazaar Branch 14,Shiraz,mobile,-2,0,wallet,2025-03-11,190,100,Beauty,invalid quantity
S000737252,2024-04-18,C045942,Yasin,Salehi,yasin.salehi45942@example.com,09261404312,Rasht,2022-03-21,P00063,Classic Headphones 63,books,360.04,496.7,B034,Express Branch 34,Isfahan,partner,0,10,cash,2024-02-11,461,100,Books,invalid quantity
S000738489,2023-12-29,C038660,Leila,Karimi,leila.karimi38660@example.com,09356159113,Shiraz,2022-10-02,P00102,Basic Puzzle 102,home appliances,58.09,68.84,B008,West Branch 8,Isfahan,store,0,20,online,2024-12-01,55,40,Home Appliances,invalid quantity
S000739726,2024-08-09,C047500,Arman,Karimi,arman.karimi47500@example.com,09804542485,Mashhad,2021-04-11,P00405,Prime Coffee 405,sports,382.05,772.23,B001,Central Branch 1,Rasht,online,0,20,cash,2024-06-19,248,50,Sports,invalid quantity
S000739893,2023-09-24,C005688,Maryam,Akbari,maryam.akbari5688@example.com,09745185020,Tehran,2022-05-24,P00446,Nova Coffee 446,toys,315.88,760.78,B019,Bazaar Branch 19,Shiraz,mobile,-5,25,cash,2024-08-04,441,10,Toys,invalid quantity
S000740963,2023-06-29,C041685,Sara,Moradi,sara.moradi41685@example.com,09690785656,Shiraz,2021-02-17,P00170,Smart Puzzle 170,office,278.29,603.83,B012,South Branch 12,Mashhad,online,0,20,online,2024-08-09,327,30,Office,invalid quantity
S000742200,2025-02-28,C014649,Neda,Ahmadi,neda.ahmadi14649@example.com,09837484386,Isfahan,2023-03-29,P00363,Plus Ball 363,books,113.88,239.16,B039,Mall Branch 39,Shiraz,online,0,20,online,2025-11-20,17,40,Books,invalid quantity
S000743096,2025-07-11,C020843,Neda,Mohammadi,neda.mohammadi20843@example.com,09271791034,Shiraz,2021-10-15,P00080,Nova Puzzle 80,furniture,298.24,674.76,B033,South Branch 33,Isfahan,online,-2,0,card,2025-07-27,275,50,Furniture,invalid quantity
S000743437,2025-05-14,C036390,Neda,Akbari,neda.akbari36390@example.com,09433100644,Mashhad,2021-08-21,P00450,Smart Headphones 450,office,72.78,172.51,B007,Central Branch 7,Qom,partner,0,25,online,2024-04-02,248,10,Office,invalid quantity
S000744674,2025-12-02,C030741,Leila,Rahimi,leila.rahimi30741@example.com,09108156762,Mashhad,2020-09-21,P00463,Plus Puzzle 463,books,68.42,131.58,B034,Express Branch 34,Isfahan,partner,0,10,online,2023-07-12,207,30,Books,invalid quantity
S000745911,2023-09-02,C036278,Ali,Karimi,ali.karimi36278@example.com,09769461352,Tehran,2021-01-20,P00178,Max Puzzle 178,travel,87.79,103.15,B035,Mall Branch 35,Isfahan,mobile,0,0,cash,2024-02-15,462,100,Travel,invalid quantity
S000746299,2023-01-14,C033265,Yasin,Akbari,yasin.akbari33265@example.com,09922283211,Tehran,2024-02-09,P00423,Basic Coffee 423,books,277.51,435.42,B009,South Branch 9,Isfahan,store,-2,15,wallet,2025-01-16,214,20,Books,invalid quantity
S000747148,2025-10-07,C018408,Amir,Akbari,amir.akbari18408@example.com,09886830707,Tabriz,2024-03-08,P00176,Nova Coffee 176,pets,271.52,372.77,B029,North Branch 29,Tehran,mobile,0,25,card,2025-01-24,441,50,Pets,invalid quantity
S000748385,2024-04-13,C029491,Mina,Rahimi,mina.rahimi29491@example.com,09391051127,Tehran,2023-01-12,P00376,Nova Notebook 376,pets,58.43,99.95,B032,Central Branch 32,Shiraz,partner,0,0,wallet,2024-07-21,59,20,Pets,invalid quantity
S000749502,2025-10-20,C023099,Neda,Jafari,neda.jafari23099@example.com,09363671237,Mashhad,2022-07-02,P00450,Smart Headphones 450,office,72.78,172.51,B004,Bazaar Branch 4,Rasht,partner,-5,5,card,2023-10-17,190,75,Office,invalid quantity
S000749622,2025-09-23,C017288,Mina,Hosseini,mina.hosseini17288@example.com,09684188933,Isfahan,2023-06-28,P00142,Nova Headphones 142,home appliances,364.26,863.13,B038,East Branch 38,Tehran,mobile,0,10,cash,2024-03-20,64,40,Home Appliances,invalid quantity
S000750859,2023-12-24,C009381,Yasin,Mohammadi,yasin.mohammadi9381@example.com,09425699604,Shiraz,2024-02-28,P00314,Classic Puzzle 314,jewelry,375.06,447.37,B032,Central Branch 32,Shiraz,partner,0,25,cash,2025-07-16,83,50,Jewelry,invalid quantity
S000752096,2025-09-02,C000795,Neda,Hosseini,neda.hosseini795@example.com,09207873599,Tehran,2024-03-21,P00383,Basic Ball 383,books,246.85,639.81,B032,Central Branch 32,Shiraz,partner,0,10,wallet,2024-11-15,3,10,Books,invalid quantity
S000752705,2025-11-03,C034239,Omid,Jafari,omid.jafari34239@example.com,09733396230,Shiraz,2023-11-01,P00131,Pro Shirt 131,garden,34.95,77.2,B004,Bazaar Branch 4,Rasht,partner,-1,0,card,2023-11-08,144,40,Garden,invalid quantity
S000753333,2025-10-10,C045112,Ali,Rahimi,ali.rahimi45112@example.com,09619779267,Tehran,2023-02-12,P00113,Mini Coffee 113,health,187.79,369.98,B026,Central Branch 26,Mashhad,partner,0,5,card,2025-01-31,170,75,Health,invalid quantity
S000754570,2024-12-03,C002200,Omid,Ahmadi,omid.ahmadi2200@example.com,09110284954,Qom,2020-12-21,P00115,Prime Desk 115,music,25.03,62.93,B006,North Branch 6,Tehran,online,0,10,wallet,2024-03-10,484,75,Music,invalid quantity
S000755807,2023-01-29,C038682,Leila,Moradi,leila.moradi38682@example.com,09695785474,Mashhad,2022-03-08,P00114,Prime Shirt 114,jewelry,308.99,847.84,B021,Airport Branch 21,Tehran,online,0,25,online,2024-09-07,163,75,Jewelry,invalid quantity
S000755908,2024-02-14,C022498,Amir,Salehi,amir.salehi22498@example.com,09148511887,Shiraz,2022-07-07,P00026,Pro Ball 26,toys,354.05,925.27,B012,South Branch 12,Mashhad,online,-5,15,wallet,2024-01-01,39,100,Toys,invalid quantity
