sale_id,sale_date,customer_id,customer_first_name,customer_last_name,customer_email,customer_phone,customer_city,customer_signup_date,product_id,product_name,category_name,unit_cost,unit_price,branch_id,branch_name,branch_city,sales_channel,quantity,discount_percent,payment_method,inventory_snapshot_date,stock_quantity,reorder_level
S000001042,25-08-2024,C042293,Neda,Mohammadi,neda.mohammadi42293@example.com,9462190197.0,Tabriz,2024/11/26,P00291,Eco Puzzle 291,Garden,38.57,102.84,B002,Mall Branch 2,Karaj,partner,5,15,CARD,2024-03-25,400,30
S000001043,2023/11/12,C019125,Reza,Rahimi,reza.rahimi19125@example.com,9768843284.0,tehran,2020/05/30,P00430,Nova Puzzle 430,Office,49.37,56.85,B008,West Branch 8,Isfahan,store,1,5,cash,07/06/2024,5,20
S000001044,2023-11-17,C006395,Omid,Ahmadi,omid.ahmadi6395@example.com,9838800041.0,Tabriz,2024-10-13,P00424,Eco Coffee 424,Beauty,295.17,614.82,B023,Bazaar Branch 23,Rasht,mobile,1,0,card,12/10/2024,44,40
S000001045,08/21/2023,C010807,Yasin,Ahmadi,yasin.ahmadi10807@example.com,9618942116.0,shiraz,2021-08-14,P00437,Mini Notebook 437,Baby,218.25,430.16,B001,Central Branch 1,Rasht,online,1,5,card,09/19/2023,87,30
S000001046,24-06-2023,C009271,Leila,Ahmadi,leila.ahmadi9271@example.com,9977414874.0,Karaj,2022-05-18,P00072,Max Desk 72,Automotive,260.74,662.34,B024,Outlet Branch 24,TEHRAN,store,1,5,wallet,12/09/2025,161,30
S000001047,2023/12/09,C022037,Maryam,Rahimi,maryam.rahimi22037@example.com,9530631362.0,Rasht,07/29/2020,P00443,Smart Puzzle 443,Books,337.64,456.41,B032,Central Branch 32,shiraz,partner,2,25,cash,11/27/2023,456,75
S000001048,2023-04-25,C039385,Reza,Rahimi,reza.rahimi39385@example.com,9645787268.0,Shiraz,12/18/2022,P00282,Pro Ball 282,Home Appliances,148.9,364.51,B025,Bazaar Branch 25,Tehran,mobile,1,10,wallet,01/08/2023,291,100
S000001049,10/16/2025,C000874,Maryam,Rahimi,maryam.rahimi874@example.com,9635680789.0,isfahan,02/01/2023,P00308,Plus Mixer 308,Shoes,387.27,448.11,B028,Express Branch 28,isfahan,partner,1,0,wallet,04/04/2025,261,10
S000001050,20-04-2025,C011428,Leila,Rahimi,leila.rahimi11428@example.com,9119742357.0,tehran,09-04-2020,P00134,Classic Puzzle 134,Jewelry,77.68,135.96,B040,Outlet Branch 40,tehran,online,8,0,CARD,21-03-2024,9,10
S000001051,2024/07/25,C022984,Mina,Ahmadi,mina.ahmadi22984@example.com,9660408851.0,Qom,16-11-2023,P00182,Eco Cream 182,Home Appliances,349.26,822.32,B012,South Branch 12,Mashhad,online,1,15,Online,29-03-2024,94,100
S000001052,2025-10-16,C048020,Arman,Salehi,arman.salehi48020@example.com,9672417481.0,tehran,17-07-2024,P00225,Eco Headphones 225,Sports,120.55,302.55,B037,Bazaar Branch 37,Tehran,online,10,0,online,31-03-2024,227,40
S000001053,11/30/2024,C010097,Yasin,Salehi,yasin.salehi10097@example.com,9152196350.0,tehran,2024/07/22,P00397,Classic Puzzle 397,Baby,244.94,636.43,B037,Bazaar Branch 37,Tehran,online,6,10,cash,09-09-2023,189,100
S000001054,07-06-2025,C047447,Yasin,Karimi,yasin.karimi47447@example.com,9108176040.0,Shiraz,2022/05/26,P00440,Basic Shirt 440,Furniture,254.49,698.9,B008,West Branch 8,Isfahan,store,5,20,wallet,19-07-2025,48,50
S000001055,2025/06/13,C028464,Maryam,Jafari,maryam.jafari28464@example.com,9933353540.0,isfahan,2023/07/23,P00033,Smart Coffee 33,Health,338.72,496.36,B015,Outlet Branch 15,Isfahan,partner,3,20,card,20-06-2024,81,75
S000001056,2023-04-17,C031704,Yasin,Hosseini,yasin.hosseini31704@example.com,9924711188.0,Karaj,2023-11-20,P00219,Plus Desk 219,Gaming,200.27,370.32,B023,Bazaar Branch 23,Rasht,mobile,5,15,wallet,19-04-2023,313,50
S000001057,01/12/2023,C015412,Ali,Rostami,ali.rostami15412@example.com,9334909226.0,isfahan,2020-05-15,P00269,Smart Desk 269,Grocery,325.45,721.28,B023,Bazaar Branch 23,Rasht,mobile,3,25,online,2025/08/08,107,75
S000001058,02-07-2023,C004241,Reza,Hosseini,reza.hosseini4241@example.com,9596430106.0,Karaj,2024-10-11,P00026,Pro Ball 26,Toys,354.05,925.27,B005,South Branch 5,TEHRAN,online,2,0,CARD,2025/10/31,186,50
S000001059,2024/06/18,C040934,Yasin,Akbari,yasin.akbari40934@example.com,9786150267.0,Isfahan,09/04/2023,P00300,Max Cream 300,Furniture,315.26,670.68,B027,Express Branch 27,shiraz,store,1,5,Online,2023/05/25,151,10
S000001060,2024-12-12,C004239,Omid,Hosseini,omid.hosseini4239@example.com,9387043716.0,Karaj,08/19/2021,P00483,Classic Sneakers 483,Books,28.75,41.93,B009,South Branch 9,isfahan,store,1,10,CARD,2025/03/21,236,75
S000001061,04/16/2025,C036041,Leila,Salehi,leila.salehi36041@example.com,9761097032.0,Karaj,09/15/2024,P00082,Mini Coffee 82,Home Appliances,222.78,501.6,B008,West Branch 8,Isfahan,store,10,0,CARD,2025/09/19,330,50
S000001062,26-06-2023,C031567,Reza,Hosseini,reza.hosseini31567@example.com,9605909462.0,Shiraz,03-04-2024,P00481,Pro Desk 481,Electronics,333.13,838.02,B038,East Branch 38,Tehran,mobile,4,10,wallet,2024/09/09,33,50
S000001063,2024/07/25,C033738,Reza,Rahimi,reza.rahimi33738@example.com,9922419785.0,TEHRAN,15-10-2020,P00216,Eco Shirt 216,Pets,260.19,440.09,B017,Express Branch 17,tehran,online,6,25,online,2023/07/05,202,50
S000001064,2023-08-04,C030563,Reza,Moradi,reza.moradi30563@example.com,9189597548.0,isfahan,18-11-2020,P00269,Smart Desk 269,Grocery,325.45,721.28,B009,South Branch 9,isfahan,store,3,5,card,2023-12-07,234,100
S000001065,06/15/2023,C032410,Leila,Akbari,leila.akbari32410@example.com,9179587902.0,Mashhad,2021/05/28,P00460,Classic Shirt 460,Furniture,302.05,615.0,B017,Express Branch 17,tehran,online,5,0,online,2023-01-17,219,20
S000001066,06-08-2024,C000428,Leila,Hosseini,leila.hosseini428@example.com,9933409017.0,shiraz,2021/05/01,P00272,Smart Coffee 272,Automotive,213.09,320.35,B014,Bazaar Branch 14,shiraz,mobile,1,0,CARD,2025-08-24,185,75
S000001067,2025/08/20,C026066,Reza,Mohammadi,reza.mohammadi26066@example.com,9943165821.0,Tabriz,2022/12/12,P00159,Max Notebook 159,Gaming,385.34,468.39,B023,Bazaar Branch 23,Rasht,mobile,4,25,card,2024-12-14,287,50
S000001068,2023-08-10,C047518,Arman,Ahmadi,arman.ahmadi47518@example.com,9480279995.0,tehran,2020-09-07,P00036,Eco Desk 36,Pets,374.23,991.73,B013,Outlet Branch 13,Mashhad,mobile,1,15,cash,2024-03-12,212,50
S000001069,04/04/2025,C044169,Ali,Rostami,ali.rostami44169@example.com,9973569422.0,tehran,2024-05-19,P00219,Plus Desk 219,Gaming,200.27,370.32,B030,Airport Branch 30,Mashhad,mobile,4,25,card,2023-08-30,175,30
S000001070,20-11-2024,C022107,Amir,Jafari,amir.jafari22107@example.com,9789108646.0,tehran,2023-05-08,P00030,Basic Puzzle 30,Office,146.01,240.91,B013,Outlet Branch 13,Mashhad,mobile,3,25,wallet,2025-10-27,470,75
S000001071,2023/11/09,C037342,Leila,Hosseini,leila.hosseini37342@example.com,9290686088.0,Tabriz,05/16/2020,P00148,Max Coffee 148,Shoes,122.39,210.51,B003,Bazaar Branch 3,Karaj,online,1,25,card,06/25/2024,116,50
S000001072,2024-08-17,C000792,Ali,Salehi,ali.salehi792@example.com,9797953888.0,TEHRAN,06/20/2022,P00099,Plus Puzzle 99,Gaming,26.79,45.95,B025,Bazaar Branch 25,Tehran,mobile,1,5,cash,12/31/2025,433,40
S000001073,02/18/2025,C037808,Reza,Hosseini,reza.hosseini37808@example.com,9443481932.0,isfahan,04/07/2022,P00141,Pro Desk 141,Electronics,166.04,422.45,B013,Outlet Branch 13,Mashhad,mobile,8,0,card,12/22/2023,390,100
S000001074,25-10-2025,C038004,Ali,Moradi,ali.moradi38004@example.com,9247360417.0,shiraz,31-10-2023,P00060,Basic Puzzle 60,Furniture,59.7,144.88,B011,Central Branch 11,TEHRAN,partner,3,25,CARD,05/03/2024,344,100
S000001075,2025/12/27,C021572,Ali,Jafari,ali.jafari21572@example.com,9994217122.0,Tabriz,16-02-2023,P00216,Eco Shirt 216,Pets,260.19,440.09,B007,Central Branch 7,Qom,partner,3,15,Online,04/10/2025,224,30
S000001076,2023-05-24,C043978,Amir,Karimi,amir.karimi43978@example.com,9278980671.0,tehran,06-07-2021,P00378,Max Ball 378,Travel,84.0,122.48,B012,South Branch 12,Mashhad,online,1,15,CARD,01/11/2023,244,50
S000001077,03/29/2023,C013779,Neda,Hosseini,neda.hosseini13779@example.com,9848154437.0,Mashhad,2020/06/08,P00176,Nova Coffee 176,Pets,271.52,372.77,B021,Airport Branch 21,tehran,online,2,0,Online,01/02/2023,8,10
S000001078,29-04-2023,C043138,Hana,Karimi,hana.karimi43138@example.com,9503180777.0,Shiraz,2023/10/21,P00183,Smart Coffee 183,Books,390.95,782.56,B001,Central Branch 1,Rasht,online,8,0,card,14-11-2025,227,20
S000001079,2024/11/10,C049199,Hana,Salehi,hana.salehi49199@example.com,9331050270.0,isfahan,2023/12/19,P00272,Smart Coffee 272,Automotive,213.09,320.35,B036,Express Branch 36,TEHRAN,store,6,10,card,03-10-2025,340,30
S000001080,2025-10-16,C027169,Hana,Moradi,hana.moradi27169@example.com,9797053264.0,Mashhad,2020-03-20,P00242,Plus Puzzle 242,Home Appliances,233.24,393.81,B032,Central Branch 32,shiraz,partner,6,0,CARD,26-10-2024,340,40
S000001081,10/26/2023,C037496,Mina,Rahimi,mina.rahimi37496@example.com,9277986147.0,Rasht,2021-02-05,P00325,Pro Sneakers 325,Sports,168.9,456.16,B024,Outlet Branch 24,TEHRAN,store,3,20,wallet,17-01-2025,150,50
S000001082,18-12-2024,C004148,Omid,Karimi,omid.karimi4148@example.com,9280970231.0,Shiraz,2024-10-14,P00442,Pro Mixer 442,Home Appliances,59.04,114.59,B034,Express Branch 34,isfahan,partner,2,15,CARD,25-07-2024,75,50
S000001083,2024/09/18,C025857,Omid,Karimi,omid.karimi25857@example.com,9206556013.0,isfahan,12/14/2020,P00366,Classic Notebook 366,Toys,320.6,753.55,B009,South Branch 9,isfahan,store,2,0,CARD,18-05-2025,138,100
S000001084,2023-04-30,C046485,Amir,Karimi,amir.karimi46485@example.com,9363150696.0,Tabriz,12/26/2021,P00486,Classic Notebook 486,Toys,87.08,132.29,B025,Bazaar Branch 25,Tehran,mobile,4,5,online,09-03-2025,342,75
S000001085,03/31/2024,C045370,Amir,Akbari,amir.akbari45370@example.com,9382921150.0,shiraz,10/25/2021,P00320,Pro Puzzle 320,Furniture,224.03,267.37,B037,Bazaar Branch 37,Tehran,online,4,15,CARD,2024/07/15,232,10
S000001086,14-09-2025,C024164,Maryam,Ahmadi,maryam.ahmadi24164@example.com,9429317996.0,shiraz,03-05-2022,P00155,Plus Cream 155,Music,252.23,303.31,B014,Bazaar Branch 14,shiraz,mobile,3,0,online,2025/07/23,398,75
S000001087,2024/10/13,C023245,Sara,Rostami,sara.rostami23245@example.com,9924853725.0,Isfahan,02-04-2020,P00274,Nova Coffee 274,Jewelry,171.31,215.79,B026,Central Branch 26,Mashhad,partner,2,0,wallet,2023/12/30,469,100
S000001088,2025-10-31,C009746,Mina,Mohammadi,mina.mohammadi9746@example.com,9398397126.0,Rasht,16-12-2020,P00420,Smart Puzzle 420,Furniture,101.83,151.61,B013,Outlet Branch 13,Mashhad,mobile,1,15,cash,2025/11/07,384,20
S000001089,11/24/2025,C039307,Neda,Ahmadi,neda.ahmadi39307@example.com,9677146957.0,Mashhad,2021/07/04,P00324,Pro Ball 324,Beauty,265.69,392.33,B005,South Branch 5,TEHRAN,online,8,10,cash,2023/11/09,439,40
S000001090,22-07-2025,C012656,Amir,Akbari,amir.akbari12656@example.com,9840356813.0,shiraz,2023/11/24,P00415,Plus Mixer 415,Music,179.33,403.07,B004,Bazaar Branch 4,Rasht,partner,1,0,Online,2024/08/02,43,30
S000001091,2024/02/02,C006680,Neda,Hosseini,neda.hosseini6680@example.com,9922424132.0,TEHRAN,2024/09/16,P00499,Pro Coffee 499,Gaming,373.77,660.87,B017,Express Branch 17,tehran,online,2,0,Online,2023/08/17,352,100
S000001092,2025-09-01,C001456,Omid,Jafari,omid.jafari1456@example.com,9899283454.0,TEHRAN,2020-02-07,P00267,Eco Notebook 267,Clothing,260.43,311.3,B027,Express Branch 27,shiraz,store,2,0,Online,2025-09-14,409,75
S000001093,07/27/2023,C027853,Arman,Ahmadi,arman.ahmadi27853@example.com,9984273773.0,Mashhad,2024-08-06,P00219,Plus Desk 219,Gaming,200.27,370.32,B027,Express Branch 27,shiraz,store,1,0,cash,2025-03-10,39,20
S000001094,04-06-2025,C000633,Mina,Mohammadi,mina.mohammadi633@example.com,9650632566.0,Mashhad,2022-08-12,P00122,Max Shirt 122,Home Appliances,171.69,431.29,B016,North Branch 16,Rasht,online,3,20,Online,2024-08-18,282,20
S000001095,2024/05/18,C039396,Reza,Akbari,reza.akbari39396@example.com,9724154181.0,Tehran,11/08/2022,P00430,Nova Puzzle 430,Office,49.37,56.85,B025,Bazaar Branch 25,Tehran,mobile,1,20,wallet,2025-12-08,313,50
S000001096,2023-04-16,C029441,Ali,Rostami,ali.rostami29441@example.com,9641823384.0,shiraz,04/15/2022,P00187,Basic Shirt 187,Clothing,144.89,318.21,B008,West Branch 8,Isfahan,store,4,0,online,2025-04-26,459,100
S000001097,08/18/2025,C033327,Arman,Mohammadi,arman.mohammadi33327@example.com,9799034872.0,Isfahan,08/21/2024,P00410,Classic Mixer 410,Office,327.16,425.14,B021,Airport Branch 21,tehran,online,1,15,CARD,2023-01-05,161,40
S000001098,05-11-2023,C000963,Neda,Rostami,neda.rostami963@example.com,9326978821.0,isfahan,26-02-2024,P00266,Pro Puzzle 266,Toys,376.89,618.7,B001,Central Branch 1,Rasht,online,5,25,Online,2023-04-07,271,30
S000001099,2025/07/28,C031319,Omid,Jafari,omid.jafari31319@example.com,9908560701.0,Mashhad,09-05-2023,P00217,Max Sneakers 217,Baby,105.85,160.48,B017,Express Branch 17,tehran,online,2,5,wallet,01/09/2024,371,40
S000001100,2025-01-10,C025296,Ali,Akbari,ali.akbari25296@example.com,9621063802.0,Shiraz,24-02-2021,P00277,Nova Shirt 277,Baby,22.67,27.89,B036,Express Branch 36,TEHRAN,store,2,25,cash,06/02/2025,343,50
S000001101,04/07/2024,C043278,Neda,Karimi,neda.karimi43278@example.com,9599842128.0,Tehran,2024/01/11,P00352,Nova Desk 352,Automotive,256.47,527.87,B005,South Branch 5,TEHRAN,online,2,20,Online,06/11/2025,500,30
S000001102,10-04-2024,C014084,Leila,Salehi,leila.salehi14084@example.com,9762986322.0,Mashhad,2021/11/27,P00173,Max Sneakers 173,Health,70.99,167.61,B022,Outlet Branch 22,Rasht,mobile,10,0,online,08/22/2023,4,50
S000001103,2024/12/07,C023689,Yasin,Moradi,yasin.moradi23689@example.com,9665595990.0,Tabriz,2022/04/05,P00482,Classic Coffee 482,Home Appliances,63.22,175.51,B021,Airport Branch 21,tehran,online,2,20,CARD,08/10/2024,119,20
S000001104,2024-03-27,C041468,Leila,Akbari,leila.akbari41468@example.com,9205550441.0,isfahan,2023-07-08,P00064,Eco Mixer 64,Beauty,399.45,808.91,B003,Bazaar Branch 3,Karaj,online,2,0,cash,09/28/2025,197,40
S000001105,03/21/2024,C016668,Sara,Rahimi,sara.rahimi16668@example.com,9353023543.0,Qom,2022-11-23,P00242,Plus Puzzle 242,Home Appliances,233.24,393.81,B004,Bazaar Branch 4,Rasht,partner,1,0,online,07/24/2024,272,10
S000001106,20-06-2023,C024504,Yasin,Jafari,yasin.jafari24504@example.com,9981080115.0,TEHRAN,2024-09-13,P00262,Pro Ball 262,Home Appliances,241.76,348.55,B006,North Branch 6,tehran,online,1,10,online,27-01-2023,214,10
S000001107,2023/04/27,C041842,Mina,Salehi,mina.salehi41842@example.com,9498166823.0,Qom,02/17/2021,P00043,Prime Mixer 43,Books,59.66,72.72,B029,North Branch 29,TEHRAN,mobile,2,25,online,19-06-2023,500,75
S000001108,2024-05-30,C034958,Mina,Salehi,mina.salehi34958@example.com,9134496474.0,Tabriz,03/08/2022,P00230,Eco Puzzle 230,Office,255.77,608.45,B015,Outlet Branch 15,Isfahan,partner,2,0,wallet,27-03-2025,194,75
S000001109,05/21/2024,C010771,Ali,Rostami,ali.rostami10771@example.com,9911694554.0,TEHRAN,06/16/2023,P00183,Smart Coffee 183,Books,390.95,782.56,B032,Central Branch 32,shiraz,partner,4,5,cash,10-07-2025,131,50
S000001110,22-03-2023,C014856,Leila,Ahmadi,leila.ahmadi14856@example.com,9295583322.0,Shiraz,06-11-2021,P00407,Classic Cream 407,Clothing,191.59,535.51,B004,Bazaar Branch 4,Rasht,partner,3,0,CARD,19-11-2023,329,75
S000001111,2024/12/31,C005094,Hana,Karimi,hana.karimi5094@example.com,9103098968.0,Karaj,16-10-2020,P00291,Eco Puzzle 291,Garden,38.57,102.84,B035,Mall Branch 35,isfahan,mobile,5,15,wallet,19-01-2024,479,20
S000001112,2025-01-31,C010632,Maryam,Ahmadi,maryam.ahmadi10632@example.com,9705107878.0,Isfahan,22-11-2022,P00033,Smart Coffee 33,Health,338.72,496.36,B014,Bazaar Branch 14,shiraz,mobile,3,5,online,05-06-2023,456,40
S000001113,05/19/2023,C024057,Mina,Ahmadi,mina.ahmadi24057@example.com,9286457104.0,Rasht,2020/03/06,P00036,Eco Desk 36,Pets,374.23,991.73,B026,Central Branch 26,Mashhad,partner,1,0,wallet,2025/11/30,487,10
S000001114,23-09-2023,C025795,Reza,Jafari,reza.jafari25795@example.com,9762282809.0,Mashhad,2024/06/15,P00071,Classic Sneakers 71,Garden,280.34,477.06,B009,South Branch 9,isfahan,store,2,20,CARD,2023/11/13,417,100
S000001115,2025/03/20,C010587,Hana,Karimi,hana.karimi10587@example.com,9104271050.0,Rasht,2020/05/31,P00206,Basic Shirt 206,Toys,241.09,589.63,B003,Bazaar Branch 3,Karaj,online,2,0,Online,2025/03/29,123,30
S000001116,2025-12-23,C006702,Maryam,Moradi,maryam.moradi6702@example.com,9227802344.0,Isfahan,2023-04-07,P00381,Nova Puzzle 381,Electronics,163.77,238.64,B012,South Branch 12,Mashhad,online,5,0,Online,2023/01/30,133,10
S000001117,08/07/2024,C042108,Mina,Akbari,mina.akbari42108@example.com,9527118014.0,Isfahan,2022-08-26,P00378,Max Ball 378,Travel,84.0,122.48,B012,South Branch 12,Mashhad,online,3,10,wallet,2023/02/11,351,30
S000001118,06-05-2025,C010697,Leila,Mohammadi,leila.mohammadi10697@example.com,9854354939.0,Tehran,2020-12-29,P00046,Nova Notebook 46,Toys,350.7,730.29,B017,Express Branch 17,tehran,online,4,15,wallet,2025/10/07,120,20
S000001119,2023/10/02,C015600,Hana,Akbari,hana.akbari15600@example.com,9954912380.0,Karaj,01/26/2022,P00472,Pro Desk 472,Automotive,74.87,99.86,B004,Bazaar Branch 4,Rasht,partner,3,0,CARD,2024/01/25,56,10
S000001120,2023-03-04,C012122,Maryam,Rahimi,maryam.rahimi12122@example.com,9915670979.0,Shiraz,01/08/2023,P00387,Pro Ball 387,Clothing,95.04,250.48,B014,Bazaar Branch 14,shiraz,mobile,1,15,wallet,2025-02-28,495,10
S000001121,02/17/2024,C003787,Neda,Karimi,neda.karimi3787@example.com,9773465510.0,Shiraz,11/18/2021,P00085,Prime Puzzle 85,Sports,139.2,362.67,B021,Airport Branch 21,tehran,online,1,15,wallet,2025-06-18,479,30
S000001122,17-07-2025,C004171,Hana,Rostami,hana.rostami4171@example.com,9827487371.0,isfahan,01-02-2023,P00013,Plus Notebook 13,Health,217.38,305.51,B027,Express Branch 27,shiraz,store,1,0,card,2023-05-09,52,40
S000001123,2023/10/17,C040335,Arman,Salehi,arman.salehi40335@example.com,9652301264.0,Tabriz,23-11-2021,P00462,Basic Sneakers 462,Home Appliances,8.73,11.05,B012,South Branch 12,Mashhad,online,2,10,CARD,2025-07-28,467,50
S000001124,2025-08-14,C042339,Omid,Hosseini,omid.hosseini42339@example.com,9747266120.0,Mashhad,28-02-2021,P00475,Pro Puzzle 475,Music,76.34,120.89,B032,Central Branch 32,shiraz,partner,3,5,cash,2023-04-28,438,75
S000001125,10/22/2025,C009722,Leila,Mohammadi,leila.mohammadi9722@example.com,9410676114.0,tehran,2022/06/13,P00237,Classic Puzzle 237,Baby,143.02,216.44,B010,Central Branch 10,Rasht,mobile,4,0,Online,2023-05-05,87,75
S000001126,05-07-2024,C015715,Hana,Karimi,hana.karimi15715@example.com,9329600943.0,Shiraz,2023/08/16,P00459,Classic Sneakers 459,Gaming,36.87,67.96,B040,Outlet Branch 40,tehran,online,5,20,wallet,2023-08-26,138,75
S000001127,2023/12/12,C022779,Mina,Jafari,mina.jafari22779@example.com,9102234937.0,Tehran,2022/10/08,P00026,Pro Ball 26,Toys,354.05,925.27,B016,North Branch 16,Rasht,online,3,10,online,05/25/2025,346,20
S000001128,2024-08-05,C022117,Maryam,Karimi,maryam.karimi22117@example.com,9150726598.0,Karaj,2024-10-04,P00418,Smart Headphones 418,Travel,77.77,216.1,B014,Bazaar Branch 14,shiraz,mobile,1,0,wallet,06/24/2025,79,100
S000001129,07/25/2024,C034788,Ali,Ahmadi,ali.ahmadi34788@example.com,9775220957.0,isfahan,2022-08-17,P00082,Mini Coffee 82,Home Appliances,222.78,501.6,B011,Central Branch 11,TEHRAN,partner,4,10,online,11/20/2025,437,40
S000001130,10-11-2023,C049308,Hana,Rostami,hana.rostami49308@example.com,9395220858.0,shiraz,2024-08-27,P00298,Classic Sneakers 298,Travel,336.48,475.55,B006,North Branch 6,tehran,online,1,0,wallet,05/27/2024,149,30
S000001131,2024/12/24,C035065,Neda,Rostami,neda.rostami35065@example.com,9989259024.0,Tabriz,09/05/2024,P00440,Basic Shirt 440,Furniture,254.49,698.9,B014,Bazaar Branch 14,shiraz,mobile,3,15,online,12/25/2023,200,20
S000001132,2025-05-18,C015782,Reza,Karimi,reza.karimi15782@example.com,9275400214.0,Shiraz,08/09/2023,P00480,Plus Desk 480,Furniture,166.69,265.11,B002,Mall Branch 2,Karaj,partner,2,15,card,02/23/2025,384,75
S000001133,01/17/2025,C028968,Sara,Karimi,sara.karimi28968@example.com,9445755937.0,isfahan,11/13/2020,P00208,Nova Coffee 208,Shoes,197.32,499.09,B025,Bazaar Branch 25,Tehran,mobile,1,0,Online,08/21/2024,233,40
S000001134,15-02-2025,C032130,Amir,Karimi,amir.karimi32130@example.com,9247610085.0,Rasht,22-11-2022,P00465,Prime Desk 465,Sports,17.93,41.34,B001,Central Branch 1,Rasht,online,5,0,Online,21-03-2025,35,20
S000001135,2025/07/29,C014114,Mina,Ahmadi,mina.ahmadi14114@example.com,9989756188.0,Karaj,14-10-2023,P00072,Max Desk 72,Automotive,260.74,662.34,B014,Bazaar Branch 14,shiraz,mobile,4,0,online,18-04-2024,480,30
S000001136,2025-09-10,C039731,Mina,Rahimi,mina.rahimi39731@example.com,9846243015.0,Mashhad,26-03-2023,P00407,Classic Cream 407,Clothing,191.59,535.51,B026,Central Branch 26,Mashhad,partner,1,15,online,13-01-2024,368,50
S000001137,12/20/2025,C048046,Hana,Akbari,hana.akbari48046@example.com,9231895986.0,Isfahan,2024/01/30,P00146,Max Cream 146,Toys,343.18,874.03,B001,Central Branch 1,Rasht,online,2,15,Online,31-05-2025,443,10
S000001138,23-03-2024,C044954,Amir,Akbari,amir.akbari44954@example.com,9875467056.0,tehran,2024/07/09,P00269,Smart Desk 269,Grocery,325.45,721.28,B031,North Branch 31,Tehran,store,6,20,online,24-12-2025,302,50
S000001139,2024/03/31,C015899,Neda,Rahimi,neda.rahimi15899@example.com,9886085223.0,Rasht,2021/02/21,P00015,Pro Shirt 15,Music,56.2,147.54,B014,Bazaar Branch 14,shiraz,mobile,8,20,cash,13-04-2024,264,40
S000001140,2025-01-15,C040038,Reza,Salehi,reza.salehi40038@example.com,9849050837.0,Qom,2024-07-21,P00383,Basic Ball 383,Books,246.85,639.81,B012,South Branch 12,Mashhad,online,8,20,CARD,19-08-2024,88,100
S000001141,04/20/2023,C018196,Reza,Moradi,reza.moradi18196@example.com,9213056395.0,tehran,2022-06-07,P00241,Prime Sneakers 241,Electronics,207.74,325.11,B013,Outlet Branch 13,Mashhad,mobile,2,5,Online,2024/05/11,378,50
