sale_id,sale_date,customer_id,customer_first_name,customer_last_name,customer_email,customer_phone,customer_city,customer_signup_date,product_id,product_name,category_name,unit_cost,unit_price,branch_id,branch_name,branch_city,sales_channel,quantity,discount_percent,payment_method,inventory_snapshot_date,stock_quantity,reorder_level,rejection_reason
S000156947,2024-01-06,C034220,Arman,Rostami,arman.rostami34220@example.com,9477905209.0,Isfahan,2022-01-27,P00466,Classic Mixer 466,Toys,194.76,453.54,B016,North Branch 16,Rasht,online,-1,25,online,2023-01-11,374,100,invalid_quantity
S000157099,2025-05-28,C001395,Maryam,Karimi,maryam.karimi1395@example.com,9699602642.0,Rasht,2023-02-17,P00461,Basic Puzzle 461,Electronics,340.36,576.15,B018,North Branch 18,Tabriz,partner,0,0,card,2025-03-22,174,100,invalid_quantity
S000158336,2023-03-05,C007537,Yasin,Jafari,yasin.jafari7537@example.com,9404276135.0,Isfahan,2021-03-05,P00115,Prime Desk 115,Music,25.03,62.93,B014,Bazaar Branch 14,shiraz,mobile,0,0,card,2025-03-08,377,40,invalid_quantity
S000159145,2025-10-27,C027852,Neda,Hosseini,neda.hosseini27852@example.com,9553284457.0,shiraz,2020-01-24,P00215,Mini Puzzle 215,Music,-73.52,87.63,B003,Bazaar Branch 3,Karaj,online,4,15,CARD,2024-03-26,139,50,invalid_unit_cost
S000159299,2023-08-11,C021226,Amir,Akbari,amir.akbari21226@example.com,9371979709.0,Isfahan,2023-04-21,P00201,Prime Notebook 201,Electronics,162.81,,B006,North Branch 6,tehran,online,3,15,CARD,2023-05-06,133,50,missing_unit_price
S000159573,2023-10-22,C024969,Maryam,Akbari,maryam.akbari24969@example.com,9531748249.0,Tabriz,2023-06-18,P00490,Classic Sneakers 490,Office,201.05,322.63,B023,Bazaar Branch 23,Rasht,mobile,0,0,card,2024-02-02,265,50,invalid_quantity
S000159657,2025-10-15,C003122,Hana,Ahmadi,hana.ahmadi3122@example.com,9751870820.0,Mashhad,2023-09-12,P00153,Plus Puzzle 153,Health,,590.34,B034,Express Branch 34,isfahan,partner,6,15,Online,2023-12-23,171,75,missing_unit_cost
S000160096,2023-05-25,C019341,Sara,Jafari,sara.jafari19341@example.com,9479835343.0,Tehran,2022-06-02,P00477,Eco Notebook 477,Baby,324.84,-410.46,B015,Outlet Branch 15,Isfahan,partner,3,25,card,2025-11-22,473,75,invalid_unit_price
S000160150,2024-04-15,C020068,Reza,Salehi,reza.salehi20068@example.com,9380858975.0,TEHRAN,2023-01-01,P00406,Nova Headphones 406,Toys,307.89,791.41,B010,Central Branch 10,Rasht,mobile,-5,10,card,2024-12-12,399,100,invalid_quantity
S000160810,2024-06-03,C018810,Sara,Akbari,sara.akbari18810@example.com,9339554165.0,Shiraz,2024-06-04,P00472,Pro Desk 472,Automotive,74.87,99.86,B029,North Branch 29,TEHRAN,mobile,0,5,CARD,2025-05-17,461,10,invalid_quantity
S000162047,2024-05-17,C038552,Yasin,Ahmadi,yasin.ahmadi38552@example.com,9337777437.0,Rasht,2024-11-19,P00258,Basic Headphones 258,Travel,339.57,654.66,B019,Bazaar Branch 19,Shiraz,mobile,0,0,online,2024-12-31,43,100,invalid_quantity
S000162189,2025-12-03,C026741,Reza,Mohammadi,reza.mohammadi26741@example.com,9418772414.0,shiraz,2020-03-19,P00465,Prime Desk 465,Sports,17.93,41.34,B039,Mall Branch 39,Shiraz,online,3,120,cash,2025-11-26,82,50,invalid_discount_percent
S000162458,2023-06-18,C033812,Neda,Jafari,neda.jafari33812@example.com,9110455738.0,isfahan,2024-07-09,P00232,Max Headphones 232,Automotive,,119.85,B005,South Branch 5,TEHRAN,online,6,0,online,2024-07-28,238,20,missing_unit_cost
S000162550,2025-11-27,C034616,Amir,Akbari,amir.akbari34616@example.com,9205132939.0,isfahan,2021-10-31,P00464,Classic Coffee 464,Beauty,251.12,,B009,South Branch 9,isfahan,store,2,0,online,2025-04-30,236,100,missing_unit_price
S000163284,2025-07-03,C031327,Amir,Akbari,amir.akbari31327@example.com,9817437914.0,Tabriz,2022-05-03,P00441,Basic Desk 441,Electronics,185.32,482.87,B040,Outlet Branch 40,tehran,online,0,5,Online,2024-10-03,219,50,invalid_quantity
S000163316,2025-01-28,C034044,Hana,Rahimi,hana.rahimi34044@example.com,9759367842.0,Shiraz,2020-03-25,P00462,Basic Sneakers 462,Home Appliances,8.73,11.05,B018,North Branch 18,Tabriz,partner,3,10,wallet,2024-01-17,477,75,duplicate_sale_id
S000163353,2023-12-28,C000500,Neda,Mohammadi,neda.mohammadi500@example.com,9751396498.0,TEHRAN,2021-10-02,P00003,Smart Desk 3,Books,148.82,415.03,B040,Outlet Branch 40,tehran,online,-2,5,card,2023-06-09,45,75,invalid_quantity
S000163692,2024-01-31,C048999,Hana,Mohammadi,hana.mohammadi48999@example.com,9312329054.0,tehran,2024-01-02,P00107,Smart Coffee 107,Clothing,-286.7,387.25,B037,Bazaar Branch 37,Tehran,online,3,15,Online,2025-11-19,147,75,invalid_unit_cost
S000164521,2024-10-31,C003264,Maryam,Jafari,maryam.jafari3264@example.com,9454506806.0,Karaj,2024-04-30,P00281,Basic Puzzle 281,Electronics,55.09,127.69,B027,Express Branch 27,shiraz,store,0,0,Online,2024-03-17,261,10,invalid_quantity
S000165099,2024-10-11,C040567,Neda,Mohammadi,neda.mohammadi40567@example.com,9159568415.0,isfahan,2023-10-17,P00382,Prime Shirt 382,Home Appliances,269.62,-315.09,B001,Central Branch 1,Rasht,online,4,15,wallet,2023-11-11,428,75,invalid_unit_price
S000165259,2023-07-12,C023044,Yasin,Salehi,yasin.salehi23044@example.com,9628168505.0,Shiraz,2021-06-23,P00364,Prime Headphones 364,Beauty,,368.18,B004,Bazaar Branch 4,Rasht,partner,5,0,Online,2023-11-30,483,50,missing_unit_cost
S000165758,2025-10-14,C036859,Neda,Akbari,neda.akbari36859@example.com,9186741794.0,shiraz,2022-12-09,P00046,Nova Notebook 46,Toys,350.7,730.29,B020,North Branch 20,Shiraz,online,0,0,CARD,2025-04-16,0,100,invalid_quantity
S000165801,2023-04-06,C012299,Sara,Moradi,sara.moradi12299@example.com,9286601259.0,isfahan,2024-10-24,P00081,Eco Coffee 81,Electronics,267.58,,B010,Central Branch 10,Rasht,mobile,1,5,wallet,2023-11-17,188,20,missing_unit_price
S000166556,2024-04-28,C009313,Maryam,Salehi,maryam.salehi9313@example.com,9452077712.0,tehran,2022-03-13,P00086,Plus Cream 86,Toys,326.49,808.57,B008,West Branch 8,Isfahan,store,-2,0,CARD,2025-07-14,108,40,invalid_quantity
S000166995,2023-01-08,C008312,Maryam,Akbari,maryam.akbari8312@example.com,9649749145.0,TEHRAN,2023-09-03,P00104,Mini Desk 104,Beauty,185.86,431.35,B004,Bazaar Branch 4,Rasht,partner,0,0,online,2023-06-18,158,30,invalid_quantity
S000168060,2023-06-27,C029484,Hana,Akbari,hana.akbari29484@example.com,9537120550.0,tehran,2024-05-14,P00184,Basic Sneakers 184,Beauty,,278.47,B024,Outlet Branch 24,TEHRAN,store,1,15,card,2024-06-12,263,20,missing_unit_cost
S000168196,2023-08-14,C024629,Yasin,Rostami,yasin.rostami24629@example.com,9209586973.0,Shiraz,2023-07-30,P00330,Plus Shirt 330,Office,29.9,63.27,B006,North Branch 6,tehran,online,3,120,online,2023-08-22,187,50,invalid_discount_percent
S000168232,2024-05-27,C035882,Maryam,Moradi,maryam.moradi35882@example.com,9843768843.0,tehran,2021-04-14,P00201,Prime Notebook 201,Electronics,162.81,426.39,B032,Central Branch 32,shiraz,partner,0,0,CARD,2025-12-14,196,10,invalid_quantity
S000168239,2023-08-27,C012262,Neda,Rostami,neda.rostami12262@example.com,9733628082.0,Karaj,2023-01-05,P00124,Plus Coffee 124,Beauty,-200.91,367.89,B026,Central Branch 26,Mashhad,partner,8,10,CARD,2025-06-16,87,75,invalid_unit_cost
S000169052,2024-11-10,C035086,Mina,Moradi,mina.moradi35086@example.com,9728077750.0,TEHRAN,2020-05-24,P00026,Pro Ball 26,Toys,354.05,,B034,Express Branch 34,isfahan,partner,2,25,online,2024-12-26,279,100,missing_unit_price
S000169469,2024-07-17,C025548,Neda,Jafari,neda.jafari25548@example.com,9218053585.0,Shiraz,2022-12-02,P00344,Pro Mixer 344,Beauty,216.3,340.99,B025,Bazaar Branch 25,Tehran,mobile,0,15,CARD,2025-06-04,180,75,invalid_quantity
S000169759,2023-05-27,C006039,Mina,Rostami,mina.rostami6039@example.com,9670756740.0,Qom,2024-03-21,P00431,Smart Coffee 431,Garden,220.23,444.28,B034,Express Branch 34,isfahan,partner,-4,0,cash,2024-02-13,471,75,invalid_quantity
S000170102,2023-04-07,C036381,Arman,Hosseini,arman.hosseini36381@example.com,9583334482.0,Isfahan,2020-01-25,P00314,Classic Puzzle 314,Jewelry,375.06,-447.37,B014,Bazaar Branch 14,shiraz,mobile,4,5,wallet,2023-07-14,181,75,invalid_unit_price
S000170706,2023-08-22,C007050,Arman,Jafari,arman.jafari7050@example.com,9521893929.0,shiraz,2021-01-11,P00243,Smart Desk 243,Books,137.29,377.72,B027,Express Branch 27,shiraz,store,0,5,CARD,2025-09-20,34,20,invalid_quantity
S000170861,2025-12-10,C030194,Neda,Rostami,neda.rostami30194@example.com,9854932145.0,shiraz,2024-05-04,P00074,Classic Sneakers 74,Jewelry,,302.63,B040,Outlet Branch 40,tehran,online,1,15,cash,2023-07-19,311,50,missing_unit_cost
S000171093,2024-01-22,C008429,Amir,Mohammadi,amir.mohammadi8429@example.com,9843175867.0,shiraz,2023-09-15,P00473,Prime Cream 473,Health,292.84,379.75,B037,Bazaar Branch 37,Tehran,online,1,10,online,2025-03-10,450,50,duplicate_sale_id
S000171943,2025-07-08,C047599,Arman,Rahimi,arman.rahimi47599@example.com,9502469495.0,TEHRAN,2022-05-20,P00267,Eco Notebook 267,Clothing,260.43,311.3,B039,Mall Branch 39,Shiraz,online,0,15,online,2024-04-05,33,30,invalid_quantity
S000172303,2023-08-13,C037749,Leila,Karimi,leila.karimi37749@example.com,9138983325.0,shiraz,2023-08-03,P00315,Basic Puzzle 315,Music,242.26,,B011,Central Branch 11,TEHRAN,partner,2,5,card,2023-09-18,404,75,missing_unit_price
S000172786,2025-10-02,C001467,Arman,Akbari,arman.akbari1467@example.com,9245226262.0,isfahan,2024-04-26,P00338,Pro Puzzle 338,Travel,-237.05,369.95,B020,North Branch 20,Shiraz,online,5,10,online,2023-03-01,143,30,invalid_unit_cost
S000172962,2025-06-04,C045829,Reza,Mohammadi,reza.mohammadi45829@example.com,9528353958.0,Tehran,2020-09-22,P00461,Basic Puzzle 461,Electronics,340.36,576.15,B037,Bazaar Branch 37,Tehran,online,-3,0,CARD,2023-05-14,423,30,invalid_quantity
S000173180,2024-07-15,C038004,Ali,Moradi,ali.moradi38004@example.com,9247360417.0,shiraz,2023-10-31,P00365,Basic Shirt 365,Sports,259.92,432.66,B012,South Branch 12,Mashhad,online,0,5,wallet,2025-03-01,189,50,invalid_quantity
S000173662,2023-12-13,C011898,Neda,Salehi,neda.salehi11898@example.com,9901198159.0,Rasht,2020-09-03,P00367,Smart Headphones 367,Clothing,,425.74,B013,Outlet Branch 13,Mashhad,mobile,10,15,card,2025-05-06,228,30,missing_unit_cost
S000174203,2024-01-11,C011255,Neda,Jafari,neda.jafari11255@example.com,9935761695.0,Tabriz,2020-09-10,P00279,Mini Shirt 279,Gaming,295.19,674.12,B027,Express Branch 27,shiraz,store,1,120,CARD,2023-09-21,51,20,invalid_discount_percent
S000174417,2024-02-21,C029978,Maryam,Rahimi,maryam.rahimi29978@example.com,9573998271.0,TEHRAN,2021-03-25,P00328,Classic Sneakers 328,Shoes,211.53,335.25,B006,North Branch 6,tehran,online,0,0,Online,2024-12-06,238,40,invalid_quantity
S000175105,2024-04-15,C033791,Leila,Ahmadi,leila.ahmadi33791@example.com,9283360165.0,Qom,2021-08-11,P00363,Plus Ball 363,Books,113.88,-239.16,B036,Express Branch 36,TEHRAN,store,3,0,card,2024-11-26,55,20,invalid_unit_price
S000175554,2024-05-01,C013662,Neda,Jafari,neda.jafari13662@example.com,9622523836.0,shiraz,2020-12-02,P00312,Nova Mixer 312,Automotive,76.28,,B006,North Branch 6,tehran,online,6,10,online,2024-04-14,231,75,missing_unit_price
S000175654,2023-05-30,C003250,Omid,Moradi,omid.moradi3250@example.com,9454525036.0,Rasht,2024-01-14,P00006,Nova Puzzle 6,Toys,236.33,478.89,B008,West Branch 8,Isfahan,store,0,0,cash,2023-05-29,342,10,invalid_quantity
S000176165,2025-04-29,C046704,Sara,Karimi,sara.karimi46704@example.com,9723121691.0,shiraz,2023-07-18,P00020,Basic Headphones 20,Furniture,188.14,336.67,B013,Outlet Branch 13,Mashhad,mobile,-1,10,online,2023-07-18,450,30,invalid_quantity
S000176463,2025-11-21,C024417,Mina,Rostami,mina.rostami24417@example.com,9920775032.0,Karaj,2023-03-01,P00091,Prime Notebook 91,Garden,,169.69,B017,Express Branch 17,tehran,online,5,0,CARD,2025-04-26,298,75,missing_unit_cost
S000176891,2024-05-10,C017288,Mina,Hosseini,mina.hosseini17288@example.com,9684188933.0,Isfahan,2023-06-28,P00109,Max Headphones 109,Grocery,112.97,246.33,B003,Bazaar Branch 3,Karaj,online,0,0,online,2024-12-10,52,10,invalid_quantity
S000177333,2023-05-12,C031613,Hana,Ahmadi,hana.ahmadi31613@example.com,9732776534.0,shiraz,2022-01-27,P00182,Eco Cream 182,Home Appliances,-349.26,822.32,B024,Outlet Branch 24,TEHRAN,store,1,10,card,2023-01-22,365,75,invalid_unit_cost
S000178128,2023-06-07,C006107,Arman,Ahmadi,arman.ahmadi6107@example.com,9642954188.0,Tabriz,2022-06-09,P00260,Pro Puzzle 260,Furniture,232.98,402.89,B007,Central Branch 7,Qom,partner,0,15,wallet,2025-05-23,330,50,invalid_quantity
S000178805,2024-04-13,C014171,Ali,Hosseini,ali.hosseini14171@example.com,9473637756.0,isfahan,2024-09-28,P00307,Nova Notebook 307,Clothing,103.14,,B026,Central Branch 26,Mashhad,partner,2,15,cash,2025-09-06,82,30,missing_unit_price
S000178870,2023-08-16,C043803,Reza,Jafari,reza.jafari43803@example.com,9724732135.0,Karaj,2022-09-02,P00143,Classic Cream 143,Books,280.13,530.49,B014,Bazaar Branch 14,shiraz,mobile,1,5,wallet,2025-03-03,154,30,duplicate_sale_id
S000179264,2025-11-24,C032845,Arman,Moradi,arman.moradi32845@example.com,9924631249.0,Rasht,2024-10-22,P00279,Mini Shirt 279,Gaming,,674.12,B008,West Branch 8,Isfahan,store,1,5,cash,2024-10-22,431,50,missing_unit_cost
S000179365,2024-06-12,C046468,Hana,Rahimi,hana.rahimi46468@example.com,9290477577.0,Karaj,2023-10-28,P00499,Pro Coffee 499,Gaming,373.77,660.87,B010,Central Branch 10,Rasht,mobile,0,10,cash,2024-04-21,408,75,invalid_quantity
S000179368,2025-10-10,C039184,Sara,Hosseini,sara.hosseini39184@example.com,9449658421.0,Karaj,2024-09-15,P00419,Prime Cream 419,Gaming,154.82,206.51,B040,Outlet Branch 40,tehran,online,-4,0,CARD,2025-05-26,404,50,invalid_quantity
S000180108,2024-09-03,C015759,Neda,Hosseini,neda.hosseini15759@example.com,9143069055.0,tehran,2020-03-23,P00249,Max Sneakers 249,Grocery,309.04,-808.45,B021,Airport Branch 21,tehran,online,4,0,card,2025-11-02,368,20,invalid_unit_price
S000180210,2023-04-20,C028850,Hana,Mohammadi,hana.mohammadi28850@example.com,9508889587.0,tehran,2021-03-27,P00107,Smart Coffee 107,Clothing,286.7,387.25,B035,Mall Branch 35,isfahan,mobile,1,120,Online,2023-07-22,5,20,invalid_discount_percent
S000180602,2023-11-05,C001243,Yasin,Jafari,yasin.jafari1243@example.com,9194640346.0,tehran,2021-06-22,P00310,Smart Coffee 310,Office,201.78,331.87,B034,Express Branch 34,isfahan,partner,0,0,card,2023-12-19,147,75,invalid_quantity
S000181839,2025-05-25,C019717,Amir,Ahmadi,amir.ahmadi19717@example.com,9535768984.0,Isfahan,2024-04-12,P00019,Pro Coffee 19,Gaming,77.76,112.44,B012,South Branch 12,Mashhad,online,0,25,CARD,2023-12-24,361,40,invalid_quantity
S000181880,2023-06-01,C036563,Neda,Mohammadi,neda.mohammadi36563@example.com,9912313386.0,isfahan,2021-05-10,P00425,Pro Mixer 425,Sports,-136.16,346.38,B039,Mall Branch 39,Shiraz,online,1,20,Online,2023-03-16,404,20,invalid_unit_cost
S000182056,2025-12-18,C019384,Ali,Salehi,ali.salehi19384@example.com,9698407295.0,Karaj,2021-04-06,P00007,Prime Coffee 7,Clothing,118.64,,B018,North Branch 18,Tabriz,partner,4,25,wallet,2023-10-23,266,75,missing_unit_price
S000182065,2025-02-19,C014209,Ali,Jafari,ali.jafari14209@example.com,9710197181.0,Rasht,2021-03-30,P00477,Eco Notebook 477,Baby,,410.46,B007,Central Branch 7,Qom,partner,1,0,online,2025-12-15,30,40,missing_unit_cost
S000182571,2023-12-25,C040085,Amir,Jafari,amir.jafari40085@example.com,9800783309.0,shiraz,2024-05-25,P00096,Classic Headphones 96,Pets,149.76,341.76,B006,North Branch 6,tehran,online,-3,5,wallet,2024-10-26,419,30,invalid_quantity
S000183076,2023-08-20,C018141,Yasin,Rahimi,yasin.rahimi18141@example.com,9963183877.0,shiraz,2023-12-15,P00404,Mini Notebook 404,Beauty,396.01,526.46,B039,Mall Branch 39,Shiraz,online,0,20,online,2025-03-14,84,50,invalid_quantity
S000184313,2023-10-06,C040830,Leila,Ahmadi,leila.ahmadi40830@example.com,9108778325.0,Qom,2022-09-13,P00046,Nova Notebook 46,Toys,350.7,730.29,B009,South Branch 9,isfahan,store,0,0,cash,2025-04-01,122,30,invalid_quantity
S000184866,2023-07-17,C018923,Omid,Karimi,omid.karimi18923@example.com,9505851394.0,Mashhad,2022-07-19,P00249,Max Sneakers 249,Grocery,,808.45,B024,Outlet Branch 24,TEHRAN,store,3,25,cash,2023-03-26,264,10,missing_unit_cost
S000185111,2024-06-02,C004162,Reza,Karimi,reza.karimi4162@example.com,9673010207.0,TEHRAN,2021-05-18,P00371,Mini Desk 371,Garden,5.51,-11.67,B026,Central Branch 26,Mashhad,partner,1,0,CARD,2024-07-22,339,30,invalid_unit_price
S000185307,2025-01-10,C032003,Maryam,Karimi,maryam.karimi32003@example.com,9840668607.0,Karaj,2020-12-05,P00474,Max Mixer 474,Jewelry,62.67,,B023,Bazaar Branch 23,Rasht,mobile,5,5,CARD,2023-01-04,382,20,missing_unit_price
S000185550,2023-04-04,C047900,Mina,Mohammadi,mina.mohammadi47900@example.com,9233062035.0,Qom,2024-04-13,P00180,Plus Coffee 180,Furniture,366.97,527.06,B036,Express Branch 36,TEHRAN,store,0,15,wallet,2023-06-01,13,30,invalid_quantity
S000185774,2023-01-12,C015757,Reza,Ahmadi,reza.ahmadi15757@example.com,9781154408.0,Rasht,2023-12-01,P00484,Classic Mixer 484,Beauty,335.8,844.89,B019,Bazaar Branch 19,Shiraz,mobile,-2,0,card,2025-05-12,186,75,invalid_quantity
S000186217,2023-08-13,C016543,Leila,Akbari,leila.akbari16543@example.com,9756036510.0,isfahan,2020-06-28,P00219,Plus Desk 219,Gaming,200.27,370.32,B004,Bazaar Branch 4,Rasht,partner,2,120,online,2024-01-20,61,10,invalid_discount_percent
S000186427,2024-01-23,C039177,Maryam,Mohammadi,maryam.mohammadi39177@example.com,9101616175.0,Mashhad,2024-10-13,P00110,Prime Sneakers 110,Office,-158.2,278.01,B014,Bazaar Branch 14,shiraz,mobile,1,5,wallet,2024-11-22,4,75,invalid_unit_cost
S000186647,2023-01-18,C049940,Omid,Mohammadi,omid.mohammadi49940@example.com,9125656374.0,TEHRAN,2021-12-08,P00303,Max Ball 303,Books,21.36,45.56,B038,East Branch 38,Tehran,mobile,4,0,Online,2024-07-13,117,75,duplicate_sale_id
S000186787,2023-12-27,C020126,Leila,Moradi,leila.moradi20126@example.com,9231800379.0,Tehran,2024-02-08,P00411,Max Desk 411,Garden,25.89,56.32,B009,South Branch 9,isfahan,store,0,20,online,2025-04-16,232,20,invalid_quantity
S000187667,2023-08-03,C029838,Hana,Jafari,hana.jafari29838@example.com,9857664965.0,TEHRAN,2022-08-08,P00049,Max Notebook 49,Grocery,,180.1,B037,Bazaar Branch 37,Tehran,online,3,10,online,2023-01-23,338,75,missing_unit_cost
S000188024,2023-06-28,C016176,Leila,Mohammadi,leila.mohammadi16176@example.com,9322953063.0,shiraz,2022-10-20,P00195,Prime Sneakers 195,Music,201.28,495.46,B017,Express Branch 17,tehran,online,0,0,online,2023-01-03,117,10,invalid_quantity
S000188558,2025-03-21,C019772,Omid,Salehi,omid.salehi19772@example.com,9241904989.0,Rasht,2024-04-30,P00207,Basic Headphones 207,Clothing,326.51,,B040,Outlet Branch 40,tehran,online,1,20,Online,2024-08-09,333,20,missing_unit_price
S000188977,2023-02-02,C026230,Ali,Jafari,ali.jafari26230@example.com,9432970461.0,Mashhad,2024-08-13,P00138,Classic Ball 138,Travel,388.44,982.53,B023,Bazaar Branch 23,Rasht,mobile,-2,20,wallet,2023-03-19,128,40,invalid_quantity
S000189261,2023-10-08,C041559,Reza,Salehi,reza.salehi41559@example.com,9387747341.0,TEHRAN,2023-03-29,P00123,Pro Mixer 123,Books,125.88,338.14,B037,Bazaar Branch 37,Tehran,online,0,0,CARD,2023-09-14,90,30,invalid_quantity
S000190114,2024-05-03,C021419,Mina,Rostami,mina.rostami21419@example.com,9147051547.0,Qom,2023-09-15,P00306,Nova Headphones 306,Toys,78.17,-180.82,B008,West Branch 8,Isfahan,store,5,5,cash,2023-02-23,170,20,invalid_unit_price
S000190468,2024-11-29,C035789,Omid,Rostami,omid.rostami35789@example.com,9792827969.0,Qom,2023-02-19,P00351,Max Notebook 351,Garden,,271.92,B022,Outlet Branch 22,Rasht,mobile,5,20,CARD,2023-03-30,293,30,missing_unit_cost
S000190498,2025-12-04,C046476,Neda,Ahmadi,neda.ahmadi46476@example.com,9783060703.0,Mashhad,2021-07-25,P00421,Classic Sneakers 421,Electronics,195.9,330.92,B032,Central Branch 32,shiraz,partner,0,15,online,2024-04-11,434,50,invalid_quantity
S000190974,2023-05-12,C020063,Amir,Hosseini,amir.hosseini20063@example.com,9551964677.0,shiraz,2024-03-03,P00318,Pro Ball 318,Travel,-67.66,99.48,B037,Bazaar Branch 37,Tehran,online,1,0,online,2023-08-09,164,30,invalid_unit_cost
S000191735,2023-01-07,C007771,Hana,Rahimi,hana.rahimi7771@example.com,9568037536.0,Qom,2023-11-22,P00352,Nova Desk 352,Automotive,256.47,527.87,B040,Outlet Branch 40,tehran,online,0,10,wallet,2023-06-21,240,75,invalid_quantity
S000191809,2023-02-17,C028426,Amir,Moradi,amir.moradi28426@example.com,9953508522.0,shiraz,2023-07-04,P00293,Plus Sneakers 293,Health,336.86,,B004,Bazaar Branch 4,Rasht,partner,5,5,card,2025-08-08,374,30,missing_unit_price
S000192180,2023-01-09,C006904,Amir,Mohammadi,amir.mohammadi6904@example.com,9279551855.0,Isfahan,2020-12-25,P00364,Prime Headphones 364,Beauty,132.49,368.18,B024,Outlet Branch 24,TEHRAN,store,-4,20,wallet,2025-11-19,395,40,invalid_quantity
S000192224,2025-11-18,C024981,Sara,Moradi,sara.moradi24981@example.com,9414620849.0,Tabriz,2020-11-07,P00490,Classic Sneakers 490,Office,201.05,322.63,B030,Airport Branch 30,Mashhad,mobile,2,120,cash,2024-11-16,213,30,invalid_discount_percent
S000192972,2024-09-05,C047694,Hana,Hosseini,hana.hosseini47694@example.com,9299528689.0,Karaj,2023-10-16,P00030,Basic Puzzle 30,Office,146.01,240.91,B001,Central Branch 1,Rasht,online,0,0,Online,2025-08-06,304,30,invalid_quantity
S000193269,2023-01-22,C048698,Reza,Karimi,reza.karimi48698@example.com,9157383489.0,Mashhad,2022-09-17,P00010,Max Sneakers 10,Office,,261.05,B006,North Branch 6,tehran,online,4,10,wallet,2023-02-17,383,75,missing_unit_cost
